id_Historico_Desastre;idDetalleDesastre;NombreDetalle;ValorDetalle;UnidadesDetalle;idDetalleDesastre
503330;5033303;Área afectada;0.8004034948915129;km^2;3330
503331;5033313;Nivel de contaminación;Alto;Sin unidades;3331
503332;5033323;Velocidad de la avalancha;16.996303905067084;(m/s);3332
503333;5033333;Velocidad de la avalancha;11.6340898906289;(m/s);3333
503334;5033343;Velocidad de la avalancha;13.803906397767447;(m/s);3334
503335;5033353;Velocidad de la avalancha;10.418335152646309;(m/s);3335
503336;5033363;Nivel de agua;0.630406502809896;m;3336
503337;5033373;Impacto en infraestructura eléctrica;Moderado;Sin unidades;3337
503338;5033383;Nivel de agua;14.216419169131731;m;3338
503339;5033393;Velocidad de la avalancha;19.462046714837463;(m/s);3339
503340;5033403;Velocidad de la avalancha;13.359327507782991;(m/s);3340
503341;5033413;Volumen de agua;30126.351510331027;m^3;3341
503342;5033423;Nivel de agua;11.074367600534234;m;3342
503343;5033433;Magnitud de la explosión;8.943010432882348;kilotones;3343
503344;5033443;Velocidad del viento;92.34207802702608;km/h;3344
503345;5033453;Velocidad de la avalancha;11.422315768587973;(m/s);3345
503346;5033463;Nivel de agua;0.35855968159607765;m;3346
503347;5033473;Nivel de agua;3.6146531035978446;m;3347
503348;5033483;Nivel de agua;1.3555150386114567;m;3348
503349;5033493;Velocidad de la avalancha;10.330782339300447;(m/s);3349
503350;5033503;Nivel de agua;20.08411510153909;m;3350
503351;5033513;Nivel de agua;7.489798218704738;m;3351
503352;5033523;Nivel de agua;24.972506059738436;m;3352
503353;5033533;Velocidad de la avalancha;17.402360298262263;(m/s);3353
503354;5033543;Nivel de agua;7.077206406703652;m;3354
503355;5033553;Velocidad de la avalancha;13.014191092180827;(m/s);3355
503356;5033563;Velocidad de la avalancha;18.293304446093003;(m/s);3356
503357;5033573;Velocidad de la avalancha;18.874376177620036;(m/s);3357
503358;5033583;Velocidad de la avalancha;15.220050243750965;(m/s);3358
503359;5033593;Nivel de agua;14.660897229691011;m;3359
503360;5033603;Nivel de agua;18.762771736477617;m;3360
503361;5033613;Velocidad del viento;146.35516020850176;km/h;3361
503362;5033623;Nivel de agua;16.217646168451513;m;3362
503363;5033633;Velocidad de la avalancha;19.394799706873464;(m/s);3363
503364;5033643;Nivel de agua;11.426249918819696;m;3364
503365;5033653;Velocidad de la avalancha;16.40615888562147;(m/s);3365
503366;5033663;Nivel de agua;0.8043750577765068;m;3366
503367;5033673;Nivel de agua;1.4993908541605854;m;3367
503368;5033683;Velocidad de la avalancha;18.806021970243023;(m/s);3368
503369;5033693;Velocidad de la avalancha;19.69259891454442;(m/s);3369
503370;5033703;Volumen de agua;39100.69227053946;m^3;3370
503371;5033713;Nivel de agua;23.602885538925808;m;3371
503372;5033723;Área afectada;1.2897124148705048;km^2;3372
503373;5033733;Área afectada;1.5785681400144405;km^2;3373
503374;5033743;Magnitud de la explosión;2.22127372203046;kilotones;3374
503375;5033753;Nivel de agua;23.671671853325197;m;3375
503376;5033763;Área afectada;1.1732584048141508;km^2;3376
503377;5033773;Área afectada;1.417386454699548;km^2;3377
503378;5033783;Velocidad de la avalancha;14.842162654035512;(m/s);3378
503379;5033793;Velocidad de la avalancha;12.574979040116835;(m/s);3379
503380;5033803;Velocidad de la avalancha;15.119844628189366;(m/s);3380
503381;5033813;Velocidad de la avalancha;18.885525340526037;(m/s);3381
503382;5033823;Nivel de agua;1.6073338236158263;m;3382
503383;5033833;Velocidad del viento;126.03903040845061;km/h;3383
503384;5033843;Velocidad de la avalancha;10.159113148270924;(m/s);3384
503385;5033853;Velocidad de la avalancha;14.698949997741213;(m/s);3385
503386;5033863;Nivel de agua;28.348836950898665;m;3386
503387;5033873;Nivel de agua;4.835431258549026;m;3387
503388;5033883;Nivel de agua;28.185167428781824;m;3388
503389;5033893;Área afectada;1.8525981096202235;km^2;3389
503390;5033903;Nivel de agua;15.695307944095783;m;3390
503391;5033913;Nivel de agua;25.059996891097597;m;3391
503392;5033923;Velocidad de la avalancha;17.91778671590178;(m/s);3392
503393;5033933;Velocidad de la avalancha;14.029270877167404;(m/s);3393
503394;5033943;Velocidad de la avalancha;14.891701525591639;(m/s);3394
503395;5033953;Nivel de agua;22.312161210212874;m;3395
503396;5033963;Área afectada;0.6923782492570496;km^2;3396
503397;5033973;Magnitud de la erupción;1;VEI;3397
503398;5033983;Nivel de agua;10.82884202989955;m;3398
503399;5033993;Nivel de agua;6.598605583233805;m;3399
503400;5034003;Nivel de agua;0.2311151937338629;m;3400
503401;5034013;Nivel de agua;17.237147132289817;m;3401
503402;5034023;Daño causado;Severo;Sin unidades;3402
503403;5034033;Velocidad de la avalancha;16.800874421803623;(m/s);3403
503404;5034043;Nivel de agua;1.560103897603675;m;3404
503405;5034053;Nivel de contaminación;Alto;Sin unidades;3405
503406;5034063;Volumen de agua;91740.85161273129;m^3;3406
503407;5034073;Velocidad del viento;130.26909084950196;km/h;3407
503408;5034083;Nivel de agua;1.2234925060255517;m;3408
503409;5034093;Nivel de agua;5.568242286025632;m;3409
503410;5034103;Nivel de agua;12.704404261893878;m;3410
503411;5034113;Magnitud de la explosión;2.3212341850031244;kilotones;3411
503412;5034123;Área afectada;0.7359707972881429;km^2;3412
503413;5034133;Nivel de agua;17.986545894008028;m;3413
503414;5034143;Nivel de agua;9.512553118826425;m;3414
503415;5034153;Nivel de agua;29.385850230890377;m;3415
503416;5034163;Velocidad de la avalancha;11.41747222076052;(m/s);3416
503417;5034173;Velocidad de la avalancha;16.611527194774343;(m/s);3417
503418;5034183;Nivel de agua;24.99455413345894;m;3418
503419;5034193;Velocidad de la avalancha;16.24465390544876;(m/s);3419
503420;5034203;Velocidad de la avalancha;15.154084606546139;(m/s);3420
503421;5034213;Nivel de agua;5.578862274803761;m;3421
503422;5034223;Nivel de agua;16.955303559706817;m;3422
503423;5034233;Nivel de agua;27.039829952318748;m;3423
503424;5034243;Nivel de agua;9.23739947367274;m;3424
503425;5034253;Nivel de agua;26.522916066657267;m;3425
503426;5034263;Daño causado;Moderado;Sin unidades;3426
503427;5034273;Velocidad del viento;144.3889694371872;km/h;3427
503428;5034283;Velocidad del viento;147.11690453229573;km/h;3428
503429;5034293;Velocidad del viento;149.1564871972942;km/h;3429
503430;5034303;Velocidad del viento;118.99350492961946;km/h;3430
503431;5034313;Velocidad del viento;136.089656921917;km/h;3431
503432;5034323;Área forestal afectada;71.45834372847048;km^2;3432
503433;5034333;Área forestal afectada;24.195712113313263;km^2;3433
503434;5034343;Área forestal afectada;78.28466670728915;km^2;3434
503435;5034353;Velocidad del viento;99.20335347022795;km/h;3435
503436;5034363;Velocidad del viento;140.67404988040803;km/h;3436
503437;5034373;Velocidad de la avalancha;19.165325899553967;(m/s);3437
503438;5034383;Nivel de agua;19.51443023136381;m;3438
503439;5034393;Velocidad del viento;120.35919137290304;km/h;3439
503440;5034403;Velocidad de la avalancha;10.74942561386887;(m/s);3440
503441;5034413;Velocidad de la avalancha;13.524197291407901;(m/s);3441
503442;5034423;Velocidad de la avalancha;15.957000466042992;(m/s);3442
503443;5034433;Velocidad del viento;109.81204861853413;km/h;3443
503444;5034443;Nivel de agua;21.9297124347349;m;3444
503445;5034453;Velocidad de la avalancha;14.057947376523275;(m/s);3445
503446;5034463;Nivel de agua;0.3270727165432037;m;3446
503447;5034473;Duración de la sequía;288;días;3447
503448;5034483;Área forestal afectada;47.04410128451825;km^2;3448
503449;5034493;Área afectada;0.770990012663995;km^2;3449
503450;5034503;Velocidad de la avalancha;11.381707841229645;(m/s);3450
503451;5034513;Nivel de agua;28.61699381968312;m;3451
503452;5034523;Nivel de agua;20.97082077342199;m;3452
503453;5034533;Nivel de agua;17.756700685609733;m;3453
503454;5034543;Nivel de agua;22.719856290671014;m;3454
503455;5034553;Velocidad de la avalancha;10.672438381159617;(m/s);3455
503456;5034563;Velocidad de la avalancha;16.21140996848472;(m/s);3456
503457;5034573;Velocidad de la avalancha;18.135335048864448;(m/s);3457
503458;5034583;Velocidad de la avalancha;10.85054532045463;(m/s);3458
503459;5034593;Nivel de agua;22.930718288629294;m;3459
503460;5034603;Nivel de agua;8.63409103572968;m;3460
503461;5034613;Velocidad de la avalancha;19.691069728038762;(m/s);3461
503462;5034623;Nivel de agua;27.384670079065533;m;3462
503463;5034633;Área afectada;0.822263749426795;km^2;3463
503464;5034643;Velocidad de la avalancha;11.418305954095842;(m/s);3464
503465;5034653;Nivel de agua;25.385567977612986;m;3465
503466;5034663;Velocidad del viento;123.48554341861177;km/h;3466
503467;5034673;Velocidad de la avalancha;13.557254966911671;(m/s);3467
503468;5034683;Velocidad de la avalancha;19.45223818822564;(m/s);3468
503469;5034693;Velocidad de la avalancha;19.1010223556056;(m/s);3469
503470;5034703;Nivel de agua;5.61591002102929;m;3470
503471;5034713;Nivel de agua;27.37849429145964;m;3471
503472;5034723;Nivel de agua;8.653996637663957;m;3472
503473;5034733;Velocidad de la avalancha;15.741527293036375;(m/s);3473
503474;5034743;Velocidad de la avalancha;12.0517131682228;(m/s);3474
503475;5034753;Velocidad de la avalancha;17.83196603642818;(m/s);3475
503476;5034763;Velocidad de la avalancha;13.221258882876544;(m/s);3476
503477;5034773;Velocidad de la avalancha;16.383587023637478;(m/s);3477
503478;5034783;Velocidad de la avalancha;16.46359062998098;(m/s);3478
503479;5034793;Velocidad de la avalancha;17.34242659509808;(m/s);3479
503480;5034803;Nivel de agua;28.255548435532813;m;3480
503481;5034813;Nivel de agua;16.056175543400006;m;3481
503482;5034823;Nivel de agua;0.35119217823881166;m;3482
503483;5034833;Nivel de agua;16.47085921378537;m;3483
503484;5034843;Velocidad de la avalancha;17.941247207541764;(m/s);3484
503485;5034853;Nivel de agua;26.128651156241855;m;3485
503486;5034863;Velocidad de la avalancha;16.406212023320812;(m/s);3486
503487;5034873;Volumen de la fuga;34.04660122573038;m^3;3487
503488;5034883;Nivel de agua;9.76756299337887;m;3488
503489;5034893;Nivel de agua;23.5553633081299;m;3489
503490;5034903;Velocidad de la avalancha;18.306960904238817;(m/s);3490
503491;5034913;Velocidad de la avalancha;11.067712746281014;(m/s);3491
503492;5034923;Nivel de agua;26.63462891952665;m;3492
503493;5034933;Velocidad del viento;142.0281896706935;km/h;3493
503494;5034943;Nivel de agua;16.46492314641831;m;3494
503495;5034953;Nivel de agua;6.682433783584653;m;3495
503496;5034963;Nivel de agua;18.95506079476013;m;3496
503497;5034973;Velocidad de la avalancha;19.311011489555653;(m/s);3497
503498;5034983;No tiene detalle;No valor detalle;Sin unidades;3498
503499;5034993;Nivel de agua;14.321483644599954;m;3499
503500;5035003;Velocidad de la avalancha;14.2760790996596;(m/s);3500
503501;5035013;Velocidad de la avalancha;11.639874182835745;(m/s);3501
503502;5035023;Velocidad de la avalancha;15.40449170459478;(m/s);3502
503503;5035033;Velocidad de la avalancha;10.471063981935103;(m/s);3503
503504;5035043;Velocidad de la avalancha;11.985946420937164;(m/s);3504
503505;5035053;Velocidad de la avalancha;18.468284395068046;(m/s);3505
503506;5035063;Velocidad de la avalancha;19.52007826906328;(m/s);3506
503507;5035073;Nivel de agua;16.504646237012132;m;3507
503508;5035083;Nivel de agua;11.869573576207575;m;3508
503509;5035093;Nivel de agua;23.406100772394705;m;3509
503510;5035103;Nivel de agua;5.159286616839304;m;3510
503511;5035113;Nivel de agua;13.600119651344713;m;3511
503512;5035123;Nivel de agua;18.99965325764735;m;3512
503513;5035133;Nivel de agua;19.231685026049867;m;3513
503514;5035143;Nivel de agua;29.7245809348701;m;3514
503515;5035153;Velocidad de la avalancha;17.517199210807274;(m/s);3515
503516;5035163;Velocidad de la avalancha;17.86453389221409;(m/s);3516
503517;5035173;Velocidad de la avalancha;17.422963327187603;(m/s);3517
503518;5035183;Nivel de agua;18.175506357132267;m;3518
503519;5035193;Volumen de agua;42868.149899291944;m^3;3519
503520;5035203;Nivel de agua;6.387683693797525;m;3520
503521;5035213;Nivel de agua;13.22585299722721;m;3521
503522;5035223;Nivel de agua;3.258463901774392;m;3522
503523;5035233;Nivel de agua;22.389210736697837;m;3523
503524;5035243;Nivel de agua;0.8290973384311173;m;3524
503525;5035253;Nivel de agua;1.758317250972402;m;3525
503526;5035263;Área afectada;1.581377540755021;km^2;3526
503527;5035273;Nivel de agua;27.148641818057477;m;3527
503528;5035283;Nivel de agua;26.25375406716777;m;3528
503529;5035293;Nivel de agua;0.9869290242530682;m;3529
503530;5035303;Nivel de agua;12.357735355829506;m;3530
503531;5035313;Velocidad de la avalancha;13.632793992691518;(m/s);3531
503532;5035323;Nivel de agua;7.201195837517275;m;3532
503533;5035333;Nivel de agua;25.281175054529147;m;3533
503534;5035343;Nivel de agua;29.212987349264353;m;3534
503535;5035353;Velocidad del viento;90.13312809036768;km/h;3535
503536;5035363;Volumen de agua;89075.00979853605;m^3;3536
503537;5035373;Nivel de agua;28.354724064571414;m;3537
503538;5035383;Nivel de agua;18.56377047392702;m;3538
503539;5035393;Velocidad de la avalancha;14.757145045032562;(m/s);3539
503540;5035403;Velocidad de la avalancha;17.44021609844833;(m/s);3540
503541;5035413;Velocidad de la avalancha;10.580000340811008;(m/s);3541
503542;5035423;Área afectada;1.7676110652023742;km^2;3542
503543;5035433;Nivel de agua;25.4117031496381;m;3543
503544;5035443;Nivel de agua;29.382860649748338;m;3544
503545;5035453;Nivel de agua;5.645477387131027;m;3545
503546;5035463;Nivel de agua;28.46449145299563;m;3546
503547;5035473;Volumen de agua;44219.43557921588;m^3;3547
503548;5035483;Vía de exposición;Ingestión;Sin unidades;3548
503549;5035493;Nivel de agua;22.30871345827462;m;3549
503550;5035503;Nivel de agua;12.560417329612523;m;3550
503551;5035513;Volumen de agua;25443.292371620857;m^3;3551
503552;5035523;Velocidad de la avalancha;11.808942628821654;(m/s);3552
503553;5035533;Nivel de agua;25.31159374752715;m;3553
503554;5035543;Velocidad de la avalancha;15.487997984915614;(m/s);3554
503555;5035553;Velocidad de la avalancha;16.37290295175305;(m/s);3555
503556;5035563;Velocidad de la avalancha;11.028496271540526;(m/s);3556
503557;5035573;Velocidad del viento;136.7931406088971;km/h;3557
503558;5035583;Nivel de agua;29.569163424218956;m;3558
503559;5035593;Velocidad de la avalancha;18.771216523276095;(m/s);3559
503560;5035603;Nivel de agua;0.9014771686930922;m;3560
503561;5035613;Velocidad de la avalancha;18.361818845947866;(m/s);3561
503562;5035623;Velocidad de la avalancha;12.22382958301403;(m/s);3562
503563;5035633;Velocidad de la avalancha;12.17039865775319;(m/s);3563
503564;5035643;Nivel de agua;15.068169625108695;m;3564
503565;5035653;Nivel de agua;2.9916354202958173;m;3565
503566;5035663;Velocidad de la avalancha;12.400704166568064;(m/s);3566
503567;5035673;Velocidad de la avalancha;11.201168408840193;(m/s);3567
503568;5035683;Nivel de agua;1.049776568748862;m;3568
503569;5035693;Nivel de agua;13.712382200555899;m;3569
503570;5035703;Velocidad de la avalancha;15.600125032326252;(m/s);3570
503571;5035713;Nivel de agua;12.770316682908339;m;3571
503572;5035723;Nivel de agua;28.66285343938827;m;3572
503573;5035733;Nivel de agua;4.663667877812877;m;3573
503574;5035743;Nivel de agua;20.941831095201984;m;3574
503575;5035753;Nivel de agua;19.55361116561076;m;3575
503576;5035763;Nivel de agua;23.824691988170624;m;3576
503577;5035773;Velocidad de la avalancha;11.294832026668175;(m/s);3577
503578;5035783;Nivel de agua;10.517231193937489;m;3578
503579;5035793;Nivel de agua;22.250548340740657;m;3579
503580;5035803;Nivel de agua;19.826359137562903;m;3580
503581;5035813;Nivel de agua;14.094211491652635;m;3581
503582;5035823;Magnitud del terremoto;7.832393982550177;Sin unidades;3582
503583;5035833;Nivel de agua;5.809262187897443;m;3583
503584;5035843;Nivel de agua;21.56281427186721;m;3584
503585;5035853;Nivel de agua;25.885664400098683;m;3585
503586;5035863;Nivel de agua;13.060906156720304;m;3586
503587;5035873;Volumen de agua;22807.59505914248;m^3;3587
503588;5035883;Velocidad de la avalancha;14.896339738084508;(m/s);3588
503589;5035893;Nivel de agua;13.761379594672315;m;3589
503590;5035903;Nivel de agua;7.000512399233995;m;3590
503591;5035913;Nivel de agua;0.42008568433600013;m;3591
503592;5035923;Nivel de agua;8.488943493092295;m;3592
503593;5035933;Nivel de agua;3.6513541885902976;m;3593
503594;5035943;Nivel de agua;1.2193172213236814;m;3594
503595;5035953;Nivel de agua;5.988042533565324;m;3595
503596;5035963;Nivel de agua;5.835883658393069;m;3596
503597;5035973;Nivel de agua;20.599730460029033;m;3597
503598;5035983;Nivel de agua;0.7330471423505558;m;3598
503599;5035993;Área afectada;1.0906264539835786;km^2;3599
503600;5036003;Nivel de agua;11.42835575810324;m;3600
503601;5036013;Nivel de agua;18.79715231024328;m;3601
503602;5036023;Nivel de agua;16.039981871083857;m;3602
503603;5036033;Velocidad de la avalancha;16.924102427562932;(m/s);3603
503604;5036043;Magnitud de la explosión;4.924336930812995;kilotones;3604
503605;5036053;Nivel de agua;10.570406763919566;m;3605
503606;5036063;Velocidad de la avalancha;11.635234057725297;(m/s);3606
503607;5036073;Velocidad de la avalancha;19.6735149638466;(m/s);3607
503608;5036083;Velocidad de la avalancha;18.626675747814446;(m/s);3608
503609;5036093;Velocidad de la avalancha;10.768393677095583;(m/s);3609
503610;5036103;Nivel de agua;23.10140341819759;m;3610
503611;5036113;Magnitud de la explosión;9.959078054062912;kilotones;3611
503612;5036123;Velocidad del viento;99.29488354740059;km/h;3612
503613;5036133;Velocidad de la avalancha;11.875154567246264;(m/s);3613
503614;5036143;Velocidad de la avalancha;14.12151385780331;(m/s);3614
503615;5036153;Magnitud de la explosión;9.01702161621905;kilotones;3615
503616;5036163;Velocidad de la avalancha;16.64837945616798;(m/s);3616
503617;5036173;Velocidad de la avalancha;18.232132556851695;(m/s);3617
503618;5036183;Velocidad del viento;145.13321571564558;km/h;3618
503619;5036193;Velocidad del viento;97.04754226914099;km/h;3619
503620;5036203;Velocidad del viento;130.273614860166;km/h;3620
503621;5036213;Velocidad de la avalancha;11.032878202344088;(m/s);3621
503622;5036223;Vía de exposición;Contacto dérmico;Sin unidades;3622
503623;5036233;Nivel de agua;2.3091698723117062;m;3623
503624;5036243;Nivel de agua;17.258437995570663;m;3624
503625;5036253;Nivel de agua;28.67278182622686;m;3625
503626;5036263;Nivel de agua;8.377041500887879;m;3626
503627;5036273;Velocidad de la avalancha;18.439950359431165;(m/s);3627
503628;5036283;Nivel de agua;24.44036450018211;m;3628
503629;5036293;Velocidad de la avalancha;17.075313590079766;(m/s);3629
503630;5036303;Nivel de agua;3.490951397212214;m;3630
503631;5036313;Velocidad de la avalancha;19.278843707075048;(m/s);3631
503632;5036323;Nivel de agua;26.77448671410674;m;3632
503633;5036333;Velocidad de la avalancha;10.137231957145982;(m/s);3633
503634;5036343;Nivel de agua;0.13023910729361043;m;3634
503635;5036353;Velocidad de la avalancha;17.81066697768795;(m/s);3635
503636;5036363;Velocidad de la avalancha;12.767999499786038;(m/s);3636
503637;5036373;Nivel de agua;9.574235935860107;m;3637
503638;5036383;Área forestal afectada;26.59787721799788;km^2;3638
503639;5036393;Velocidad de la avalancha;11.936356263137068;(m/s);3639
503640;5036403;Área forestal afectada;69.08931862260637;km^2;3640
503641;5036413;Área afectada;0.7195323034991458;km^2;3641
503642;5036423;Área forestal afectada;60.14079519355181;km^2;3642
503643;5036433;Velocidad de la avalancha;11.747762397508215;(m/s);3643
503644;5036443;Duración de la sequía;101;días;3644
503645;5036453;Duración de la sequía;306;días;3645
503646;5036463;Duración de la sequía;55;días;3646
503647;5036473;Duración de la sequía;4;días;3647
503648;5036483;Duración de la sequía;318;días;3648
503649;5036493;Duración de la sequía;324;días;3649
503650;5036503;Duración de la sequía;336;días;3650
503651;5036513;Duración de la sequía;364;días;3651
503652;5036523;Nivel de agua;14.918012095709516;m;3652
503653;5036533;Área forestal afectada;11.862303819294805;km^2;3653
503654;5036543;Velocidad del viento;102.71875188027337;km/h;3654
503655;5036553;Velocidad de la avalancha;13.700893407617356;(m/s);3655
503656;5036563;Nivel de agua;16.65882979136182;m;3656
503657;5036573;Velocidad de la avalancha;17.522536238065623;(m/s);3657
503658;5036583;Nivel de agua;2.3439786680705255;m;3658
503659;5036593;Velocidad del viento;121.79481978997595;km/h;3659
503660;5036603;Área forestal afectada;10.705077444517563;km^2;3660
503661;5036613;Velocidad del viento;131.2366864355554;km/h;3661
503662;5036623;Velocidad del viento;129.05683574560106;km/h;3662
503663;5036633;Área forestal afectada;41.80469056734262;km^2;3663
503664;5036643;Área forestal afectada;24.828895514800188;km^2;3664
503665;5036653;Área forestal afectada;65.00846819565751;km^2;3665
503666;5036663;Área forestal afectada;34.63395605193019;km^2;3666
503667;5036673;Área forestal afectada;47.000416153916014;km^2;3667
503668;5036683;Área forestal afectada;34.4536093857493;km^2;3668
503669;5036693;Área forestal afectada;29.610219560229822;km^2;3669
503670;5036703;Área forestal afectada;95.39341946988533;km^2;3670
503671;5036713;Área afectada;1.7027823902803232;km^2;3671
503672;5036723;Área forestal afectada;58.794952825117385;km^2;3672
503673;5036733;Área afectada;1.5741712613713945;km^2;3673
503674;5036743;Velocidad del viento;127.14951502351727;km/h;3674
503675;5036753;Nivel de agua;27.84780065444809;m;3675
503676;5036763;Velocidad del viento;102.45755053163582;km/h;3676
503677;5036773;Nivel de agua;0.8678929365763444;m;3677
503678;5036783;Nivel de agua;13.765843657615184;m;3678
503679;5036793;Nivel de agua;0.4197641835277943;m;3679
503680;5036803;Velocidad de la avalancha;15.34987009191567;(m/s);3680
503681;5036813;Velocidad de la avalancha;12.989015368793023;(m/s);3681
503682;5036823;Volumen de agua;43141.774406239216;m^3;3682
503683;5036833;Velocidad de la avalancha;15.323579591963174;(m/s);3683
503684;5036843;Velocidad de la avalancha;13.418131901622946;(m/s);3684
503685;5036853;Área forestal afectada;69.68997023210896;km^2;3685
503686;5036863;Velocidad de la avalancha;10.691050367743493;(m/s);3686
503687;5036873;Velocidad de la avalancha;12.71522282403596;(m/s);3687
503688;5036883;Nivel de agua;22.89977114062154;m;3688
503689;5036893;Velocidad de la avalancha;13.998749981224714;(m/s);3689
503690;5036903;Velocidad de la avalancha;11.105364293632203;(m/s);3690
503691;5036913;Área afectada;1.5188893912758994;km^2;3691
503692;5036923;Nivel de agua;1.5342381161981666;m;3692
503693;5036933;Nivel de agua;12.60979364700807;m;3693
503694;5036943;Velocidad de la avalancha;13.748355589151359;(m/s);3694
503695;5036953;Nivel de agua;7.183267504101658;m;3695
503696;5036963;Nivel de agua;6.242925536534715;m;3696
503697;5036973;Nivel de agua;12.610394882356283;m;3697
503698;5036983;Nivel de agua;17.505689867616503;m;3698
503699;5036993;Velocidad de la avalancha;13.11822869042867;(m/s);3699
503700;5037003;Nivel de agua;2.5910308112238734;m;3700
503701;5037013;Nivel de agua;12.578846199652183;m;3701
503702;5037023;Nivel de agua;21.706043758304304;m;3702
503703;5037033;Nivel de agua;13.028559198064585;m;3703
503704;5037043;Nivel de agua;5.274503143670652;m;3704
503705;5037053;Nivel de agua;23.814444408697632;m;3705
503706;5037063;Nivel de agua;13.567638674154571;m;3706
503707;5037073;Velocidad de la avalancha;13.836546115217292;(m/s);3707
503708;5037083;Velocidad de la avalancha;15.154192046894515;(m/s);3708
503709;5037093;Velocidad de la avalancha;17.78051440174503;(m/s);3709
503710;5037103;Nivel de agua;20.116291485193667;m;3710
503711;5037113;Velocidad de la avalancha;15.529896015084235;(m/s);3711
503712;5037123;Nivel de agua;16.39786403524347;m;3712
503713;5037133;Nivel de agua;18.832114458291965;m;3713
503714;5037143;Velocidad de la avalancha;17.950150135985346;(m/s);3714
503715;5037153;Nivel de agua;24.637132981663193;m;3715
503716;5037163;Nivel de agua;7.621067148370208;m;3716
503717;5037173;Nivel de agua;19.841082336105515;m;3717
503718;5037183;Nivel de agua;22.180356499584992;m;3718
503719;5037193;Velocidad de la avalancha;10.745394718757336;(m/s);3719
503720;5037203;Velocidad de la avalancha;19.291524797891313;(m/s);3720
503721;5037213;Velocidad de la avalancha;19.03012841685853;(m/s);3721
503722;5037223;Velocidad de la avalancha;12.045537448078404;(m/s);3722
503723;5037233;Velocidad de la avalancha;17.657196968145417;(m/s);3723
503724;5037243;Nivel de agua;9.752484513879349;m;3724
503725;5037253;Nivel de agua;13.52170414472069;m;3725
503726;5037263;Nivel de agua;7.159721298435491;m;3726
503727;5037273;Nivel de agua;0.31965749554465206;m;3727
503728;5037283;Nivel de agua;22.969302494696862;m;3728
503729;5037293;Nivel de agua;26.06279382883698;m;3729
503730;5037303;Velocidad de la avalancha;17.40378391556291;(m/s);3730
503731;5037313;Velocidad del viento;132.42444873347426;km/h;3731
503732;5037323;Nivel de agua;24.0306701916181;m;3732
503733;5037333;Nivel de agua;4.736848807583125;m;3733
503734;5037343;Velocidad de la avalancha;17.53672585920135;(m/s);3734
503735;5037353;Nivel de agua;18.659964331582934;m;3735
503736;5037363;Nivel de agua;4.852840755910403;m;3736
503737;5037373;Nivel de agua;26.867505266641302;m;3737
503738;5037383;Velocidad de la avalancha;14.759574898529317;(m/s);3738
503739;5037393;Nivel de agua;27.969838607732342;m;3739
503740;5037403;Nivel de agua;6.322720773709544;m;3740
503741;5037413;Nivel de agua;19.683168844941623;m;3741
503742;5037423;Velocidad de la avalancha;13.789131710793502;(m/s);3742
503743;5037433;Nivel de agua;10.986518958092825;m;3743
503744;5037443;Nivel de agua;6.215169766290404;m;3744
503745;5037453;Nivel de agua;10.584609764652944;m;3745
503746;5037463;Velocidad de la avalancha;19.557533579406538;(m/s);3746
503747;5037473;Nivel de agua;4.24171103412527;m;3747
503748;5037483;Velocidad de la avalancha;13.511285186519366;(m/s);3748
503749;5037493;Nivel de agua;1.9586007371972496;m;3749
503750;5037503;Nivel de agua;0.8280958889199153;m;3750
503751;5037513;Velocidad del viento;142.69747016027748;km/h;3751
503752;5037523;Nivel de agua;29.19774008468526;m;3752
503753;5037533;Nivel de agua;15.06515494997064;m;3753
503754;5037543;Nivel de agua;0.38901320069074763;m;3754
503755;5037553;Volumen de agua;45485.3357113842;m^3;3755
503756;5037563;Velocidad de la avalancha;19.31424379987148;(m/s);3756
503757;5037573;Velocidad del viento;92.23514304804687;km/h;3757
503758;5037583;Nivel de agua;4.5241854629559874;m;3758
503759;5037593;Altura de la marejada;Virus;Sin unidades;3759
503760;5037603;Nivel de agua;20.88177249401699;m;3760
503761;5037613;Nivel de agua;25.370387414240597;m;3761
503762;5037623;Nivel de agua;15.020532466519994;m;3762
503763;5037633;Altura de la marejada;Bacteria;Sin unidades;3763
503764;5037643;Nivel de agua;27.649852074102853;m;3764
503765;5037653;Nivel de agua;8.415882111424208;m;3765
503766;5037663;Nivel de agua;28.2425539282944;m;3766
503767;5037673;Altura de la marejada;Virus;Sin unidades;3767
503768;5037683;Nivel de agua;13.739895855700478;m;3768
503769;5037693;Velocidad de la avalancha;14.414910714279118;(m/s);3769
503770;5037703;Velocidad de la avalancha;10.653524363801331;(m/s);3770
503771;5037713;Velocidad de la avalancha;13.60542820444434;(m/s);3771
503772;5037723;Velocidad de la avalancha;16.71040365912271;(m/s);3772
503773;5037733;Nivel de agua;21.945286998452872;m;3773
503774;5037743;Nivel de agua;10.009102891582987;m;3774
503775;5037753;Nivel de agua;12.447676552974158;m;3775
503776;5037763;Nivel de agua;0.0352514459167208;m;3776
503777;5037773;Nivel de agua;14.722408692287324;m;3777
503778;5037783;Nivel de agua;19.494420064002213;m;3778
503779;5037793;Volumen de agua;98525.95511829587;m^3;3779
503780;5037803;Velocidad de la avalancha;15.777470387988927;(m/s);3780
503781;5037813;Nivel de agua;12.913173300196853;m;3781
503782;5037823;Nivel de agua;24.48546720930307;m;3782
503783;5037833;Nivel de agua;17.44930805577233;m;3783
